content_producer	term_id	langs	country	type	result_number	link_type	link_accessibility	how_recent_is_the_information	what_is_the_author_background	are_there_major_scientific_errors_in_the_link	how_accurate_is_the_scientific_content_presen	are_there_any_scientific_terms_that_lay_peopl	jargon_score	is_a_scientific_background_high_school_or_abo	x1_none_of_the_below	x2_others	x3_place_to_leave_comments_ask_questions	x4_graphs	x5_relevant_multimedia_e_g_video_animation_et	x6_hyper_links	x7_numerical_data	x8_list_of_sources	x9_citation_or_references_to_relevant_literat	are_there_local_examples_in_the_content_e_g_r	local_examples_prop	does_the_content_present_advantages_and_disad	site_type_fct	producer_high_cred	access_multimedia	access_sci	accuracy	cred	cons_n_neg	cons_n_pos	contextual	recency	conspiracy	access	agg_sci_qual	agg_sci_qual_norm
1	6	Swahili	Tanzania	Canonical Scientific Issues	10	1	1	1	1	2	3	1	1	1	0	0	0	0	0	0	1	1	1	1	0.5	2	Text	FALSE	0	0	1	2	0	0	1	0	0	0	4	1.33333333333333
1	54	Ukrainian	Ukraine	Socio-Scientific Issues	2	1	1	2	3	2	3	1	2	1	0	0	0	0	0	1	0	0	0	1	0.5	2	Text	FALSE	1	0	1	1	0	0	1	0	0	1	4	1.25
1	35	Ukrainian	Ukraine	Canonical Scientific Issues	6	1	1	4	2	2	3	1	2	1	0	0	1	0	1	1	1	0	0	1	0.5	2	Text	FALSE	2	0	1	0	0	0	0	1	0	2	4	1.83333333333333
1	71	English	United States	Socio-Scientific Issues	6	1	1	4	3	2	2	2	3	2	0	0	0	0	0	1	1	0	0	2	1	1	Text	FALSE	1	2	2	1	0	0	2	1	0	3	9	3.41666666666667
1	38	Chinese	United States	Canonical Scientific Issues	4	1	1	1	1	2	3	1	2	2	0	0	1	1	0	1	0	1	1	1	0.5	1	Text	FALSE	2	1	1	2	0	0	0	0	0	3	6	1.5
1	54	Vietnamese	Vietnam	Socio-Scientific Issues	3	1	1	3	1	2	3	2	3	2	0	0	0	0	0	0	0	0	1	1	0.5	2	Text	FALSE	0	2	1	1	0	0	0	0	0	2	4	1.08333333333333
1	38	Afrikaans	South Africa	Canonical Scientific Issues	4	1	1	2	2	2	3	1	1	2	0	0	1	0	0	0	0	0	0	1	0.5	2	Text	FALSE	0	1	1	0	0	0	1	0	0	1	3	1
1	52	Afrikaans	South Africa	Novel Science and Technology Issues	3	1	1	4	2	1	1	1	1	2	0	0	1	0	0	1	0	0	0	1	0.5	2	Text	FALSE	1	1	0	0	0	0	1	1	0	2	4	1.66666666666667
1	12	Zulu	South Africa	Canonical Scientific Issues	4	1	1	4	1	2	3	2	3	2	0	0	0	0	0	0	0	0	1	2	1	2	Text	FALSE	0	2	1	1	0	0	2	1	0	2	7	2.75
1	20	Zulu	South Africa	Canonical Scientific Issues	9	1	1	4	1	2	3	1	2	1	0	0	0	0	0	1	0	0	1	1	0.5	1	Text	FALSE	1	0	1	1	0	0	0	1	0	1	4	1.91666666666667
1	54	Zulu	South Africa	Socio-Scientific Issues	2	1	4	4	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	Text	FALSE	0	1	0	0	0	0	0	1	0	1	2	1.16666666666667
1	59	French	Democratic Republic of the Congo	Socio-Scientific Issues	5	1	4	1	1	0	0	0	0	2	0	0	0	0	1	1	0	0	0	1	0.5	1	Database	FALSE	3	1	0	0	0	0	1	0	0	4	5	1
1	6	French	France	Canonical Scientific Issues	3	1	4	1	1	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	Database	FALSE	3	1	0	0	0	0	0	0	0	4	4	0.666666666666667
1	8	Hebrew	Israel	Canonical Scientific Issues	4	1	1	4	3	2	3	2	3	2	0	1	1	0	1	1	0	0	0	2	1	2	Database	FALSE	3	2	1	1	0	0	2	1	0	5	10	3.25
1	5	Russian	Russia	Canonical Scientific Issues	8	1	4	4	1	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	Database	FALSE	3	1	0	0	0	0	0	1	0	4	5	1.66666666666667
1	58	Russian	Russia	Socio-Scientific Issues	12	1	1	4	3	2	3	1	1	1	0	0	0	1	0	1	1	0	1	2	1	2	Database	FALSE	3	0	1	2	0	0	2	1	0	3	9	3.16666666666667
1	71	Afrikaans	South Africa	Socio-Scientific Issues	4	1	1	1	1	2	3	2	3	2	0	0	0	0	1	1	1	0	0	2	1	2	Database	FALSE	3	2	1	0	0	0	2	0	0	5	8	2
1	70	Indonesian	Indonesia	Socio-Scientific Issues	8	2	1	4	1	2	3	2	3	2	0	0	1	0	1	0	1	0	0	1	0.5	2	Video	FALSE	1	2	1	0	0	0	1	1	0	3	6	2.33333333333333
1	58	Hebrew	Israel	Socio-Scientific Issues	4	2	1	4	1	2	2	1	1	2	0	0	1	0	1	0	1	0	1	2	1	1	Video	FALSE	1	1	2	1	0	0	2	1	0	2	8	3.25
1	71	Hebrew	Israel	Socio-Scientific Issues	5	1	1	1	1	2	2	2	3	2	0	0	0	0	1	0	0	0	0	2	1	1	Video	FALSE	1	2	2	0	0	0	2	0	0	3	7	2.16666666666667
1	39	Russian	Russia	Novel Science and Technology Issues	12	2	1	1	1	2	3	1	2	1	0	0	1	0	1	1	1	0	0	1	0.5	2	Video	FALSE	2	0	1	0	0	0	1	0	0	2	4	1.16666666666667
1	8	Turkish	Turkey	Canonical Scientific Issues	5	2	1	4	1	2	3	1	2	1	0	0	1	1	1	0	1	0	0	2	1	2	Video	FALSE	2	0	1	0	0	0	2	1	0	2	6	2.5
1	54	English	United States	Socio-Scientific Issues	15	1	1	3	2	2	3	2	3	2	0	0	1	0	1	0	0	0	0	2	1	1	Video	FALSE	1	2	1	0	0	0	2	0	0	3	6	1.66666666666667
1	6	Portuguese	Brazil	Canonical Scientific Issues	10	1	1	1	1	2	3	1	2	2	0	0	1	0	1	1	0	1	1	1	0.5	1	Text_and_illustrations	FALSE	2	1	1	2	0	0	1	0	0	3	7	1.83333333333333
1	54	Portuguese	Brazil	Socio-Scientific Issues	1	1	1	4	2	2	3	2	3	2	0	0	0	0	1	1	0	0	1	2	1	2	Text_and_illustrations	FALSE	2	2	1	1	0	0	2	1	0	4	9	3.08333333333333
1	46	Portuguese	Brazil	Novel Science and Technology Issues	1	1	1	1	1	2	3	1	2	1	0	0	0	0	1	1	0	1	0	2	1	2	Text_and_illustrations	FALSE	2	0	1	1	0	0	2	0	0	2	6	1.75
1	59	Portuguese	Brazil	Socio-Scientific Issues	2	1	1	1	1	2	3	1	2	2	0	0	0	0	1	0	1	0	0	1	0.5	2	Text_and_illustrations	FALSE	1	1	1	0	0	0	1	0	0	2	4	1.16666666666667
1	66	Portuguese	Brazil	Socio-Scientific Issues	1	1	1	4	1	2	3	1	2	2	0	0	0	0	1	1	1	0	0	1	0.5	2	Text_and_illustrations	FALSE	2	1	1	0	0	0	1	1	0	3	6	2.33333333333333
1	70	French	Democratic Republic of the Congo	Socio-Scientific Issues	3	1	1	1	1	2	3	2	3	2	0	0	0	0	1	1	0	0	0	1	0.5	2	Text_and_illustrations	FALSE	2	2	1	0	0	0	1	0	0	4	6	1.5
1	59	French	Democratic Republic of the Congo	Socio-Scientific Issues	12	1	1	4	1	2	3	1	1	1	0	0	0	0	1	0	0	0	1	1	0.5	2	Text_and_illustrations	FALSE	1	0	1	1	0	0	0	1	0	1	4	1.91666666666667
1	6	German	Germany	Canonical Scientific Issues	1	1	1	1	1	2	3	1	1	1	0	0	1	0	1	0	0	0	0	2	1	1	Text_and_illustrations	FALSE	1	0	1	0	0	0	1	0	0	1	3	1
1	59	German	Germany	Socio-Scientific Issues	19	1	1	1	1	2	3	2	3	2	0	0	1	0	1	1	1	1	1	2	1	1	Text_and_illustrations	FALSE	2	2	1	2	0	0	1	0	0	4	8	2
1	59	German	Germany	Socio-Scientific Issues	1	1	1	1	1	2	3	2	3	2	0	0	1	0	1	1	1	0	0	2	1	1	Text_and_illustrations	FALSE	2	2	1	0	0	0	1	0	0	4	6	1.5
1	8	German	Germany	Canonical Scientific Issues	4	1	1	1	1	2	3	1	2	2	0	0	1	1	1	1	1	0	0	1	0.5	1	Text_and_illustrations	FALSE	3	1	1	0	0	0	1	0	0	4	6	1.5
1	12	German	Germany	Canonical Scientific Issues	7	1	1	1	1	2	3	1	2	2	0	0	1	0	1	0	0	0	0	1	0.5	1	Text_and_illustrations	FALSE	1	1	1	0	0	0	0	0	0	2	3	0.833333333333333
1	66	German	Germany	Socio-Scientific Issues	4	1	1	4	1	2	3	1	1	2	0	0	1	1	1	1	1	0	1	1	0.5	1	Text_and_illustrations	FALSE	3	1	1	1	0	0	0	1	0	4	7	2.41666666666667
1	46	German	Germany	Novel Science and Technology Issues	4	1	1	1	1	2	3	1	2	2	0	0	1	0	1	1	1	1	1	1	0.5	2	Text_and_illustrations	FALSE	2	1	1	2	0	0	0	0	0	3	6	1.5
1	70	Arabic	Egypt	Socio-Scientific Issues	5	1	1	2	1	2	3	2	3	2	0	0	0	0	1	1	0	0	0	0	0	1	Text_and_illustrations	FALSE	2	2	1	0	0	0	0	0	0	4	5	1.16666666666667
1	8	Spanish	Spain	Canonical Scientific Issues	1	1	1	4	1	2	3	2	3	2	0	0	1	0	1	0	0	0	0	1	0.5	2	Text_and_illustrations	FALSE	1	2	1	0	0	0	0	1	0	3	5	2
1	8	Spanish	Spain	Canonical Scientific Issues	3	1	1	4	1	2	3	2	3	2	0	0	1	0	1	0	0	0	1	1	0.5	2	Text_and_illustrations	FALSE	1	2	1	1	0	0	0	1	0	3	6	2.25
1	8	Spanish	Spain	Canonical Scientific Issues	4	1	1	1	1	2	3	2	3	2	0	0	1	0	1	1	1	0	0	1	0.5	2	Text_and_illustrations	FALSE	2	2	1	0	0	0	1	0	0	4	6	1.5
1	20	Spanish	Spain	Canonical Scientific Issues	3	1	1	1	1	2	3	2	3	2	0	0	1	0	1	1	1	0	1	1	0.5	1	Text_and_illustrations	FALSE	2	2	1	1	0	0	0	0	0	4	6	1.41666666666667
1	28	Spanish	Spain	Canonical Scientific Issues	1	1	1	1	1	2	3	2	3	1	0	0	1	0	0	1	1	0	0	1	0.5	1	Text_and_illustrations	FALSE	1	1	1	0	0	0	0	0	0	2	3	0.833333333333333
1	28	Spanish	Spain	Canonical Scientific Issues	8	1	1	1	1	2	3	2	3	2	0	0	0	0	1	0	0	0	0	1	0.5	1	Text_and_illustrations	FALSE	1	2	1	0	0	0	0	0	0	3	4	1
1	45	Spanish	Spain	Novel Science and Technology Issues	7	1	1	1	1	2	3	2	3	2	0	0	1	0	1	0	1	0	1	1	0.5	2	Text_and_illustrations	FALSE	1	2	1	1	0	0	1	0	0	3	6	1.58333333333333
1	54	Spanish	Spain	Socio-Scientific Issues	9	1	1	4	2	2	3	2	3	2	0	0	1	1	1	1	1	0	0	1	0.5	2	Text_and_illustrations	FALSE	3	2	1	0	0	0	1	1	0	5	8	2.66666666666667
1	59	Spanish	Spain	Socio-Scientific Issues	1	1	1	4	1	2	3	2	3	2	0	0	0	0	1	0	1	0	0	1	0.5	2	Text_and_illustrations	FALSE	1	2	1	0	0	0	1	1	0	3	6	2.33333333333333
1	66	Spanish	Spain	Socio-Scientific Issues	4	1	1	4	1	2	3	1	1	2	0	0	1	0	1	1	1	0	0	1	0.5	2	Text_and_illustrations	FALSE	2	1	1	0	0	0	1	1	0	3	6	2.33333333333333
1	53	French	France	Socio-Scientific Issues	2	1	1	4	1	2	3	2	3	2	0	0	0	0	1	1	0	1	0	2	1	2	Text_and_illustrations	FALSE	2	2	1	1	0	0	2	1	0	4	9	3.08333333333333
1	65	French	France	Socio-Scientific Issues	3	1	1	1	1	2	3	1	1	1	0	0	0	0	1	1	1	0	0	2	1	2	Text_and_illustrations	FALSE	2	0	1	0	0	0	2	0	0	2	5	1.5
1	46	French	France	Novel Science and Technology Issues	10	1	1	1	1	2	3	1	1	1	0	0	0	1	1	0	0	0	0	2	1	2	Text_and_illustrations	FALSE	2	0	1	0	0	0	1	0	0	2	4	1.16666666666667
1	46	French	France	Novel Science and Technology Issues	3	1	1	4	1	2	3	1	2	1	0	0	0	0	1	1	0	0	0	1	0.5	2	Text_and_illustrations	FALSE	2	0	1	0	0	0	0	1	0	2	4	1.83333333333333
1	65	French	France	Socio-Scientific Issues	2	1	1	1	2	2	3	1	1	2	0	0	0	0	1	1	0	0	1	1	0.5	2	Text_and_illustrations	FALSE	2	1	1	1	0	0	1	0	0	3	6	1.58333333333333
1	6	Hebrew	Israel	Canonical Scientific Issues	3	1	1	4	3	2	3	1	2	1	0	0	0	1	0	1	0	0	0	2	1	0	Text_and_illustrations	FALSE	2	0	1	1	0	0	2	1	0	2	7	2.75
1	58	Hebrew	Israel	Socio-Scientific Issues	7	1	1	1	1	2	2	2	3	1	0	0	1	0	1	1	1	0	0	2	1	1	Text_and_illustrations	FALSE	2	1	2	0	0	0	2	0	0	3	7	2.16666666666667
1	59	Hebrew	Israel	Socio-Scientific Issues	4	1	1	3	2	2	3	1	2	2	0	0	0	1	1	1	1	0	0	2	1	2	Text_and_illustrations	FALSE	3	1	1	0	0	0	2	0	0	4	7	1.83333333333333
1	28	Hebrew	Israel	Canonical Scientific Issues	3	3	1	4	2	2	3	1	1	2	0	0	1	1	0	1	1	0	1	1	0.5	1	Text_and_illustrations	FALSE	2	1	1	1	0	0	2	1	0	3	8	2.91666666666667
1	48	Hebrew	Israel	Novel Science and Technology Issues	7	1	1	4	2	2	3	1	2	1	0	0	0	0	0	1	0	1	1	1	0.5	2	Text_and_illustrations	FALSE	1	0	1	2	0	0	1	1	0	1	6	2.5
1	66	Hebrew	Israel	Socio-Scientific Issues	6	1	1	4	2	2	3	1	1	2	0	0	0	0	1	1	1	0	0	1	0.5	1	Text_and_illustrations	FALSE	2	1	1	0	0	0	1	1	0	3	6	2.33333333333333
1	13	Hindi	India	Canonical Scientific Issues	7	1	1	3	1	2	3	2	3	2	0	0	0	0	1	0	1	0	1	1	0.5	0	Text_and_illustrations	FALSE	1	2	1	1	0	0	1	0	0	3	6	1.58333333333333
1	59	Italian	Italy	Socio-Scientific Issues	2	1	1	4	1	2	3	2	3	2	0	0	0	0	1	1	1	1	1	2	1	2	Text_and_illustrations	FALSE	2	2	1	2	0	0	2	1	0	4	10	3.33333333333333
1	59	Italian	Italy	Socio-Scientific Issues	3	1	1	4	1	2	3	2	3	2	0	0	0	0	1	1	1	0	1	1	0.5	2	Text_and_illustrations	FALSE	2	2	1	1	0	0	1	1	0	4	8	2.75
1	66	Italian	Italy	Socio-Scientific Issues	10	1	1	1	1	2	3	2	3	2	0	0	0	0	1	1	1	0	1	1	0.5	2	Text_and_illustrations	FALSE	2	2	1	1	0	0	1	0	0	4	7	1.75
1	52	Italian	Italy	Novel Science and Technology Issues	7	1	1	4	1	2	3	1	1	1	0	0	0	0	1	1	1	1	0	1	0.5	2	Text_and_illustrations	FALSE	2	0	1	1	0	0	1	1	0	2	6	2.41666666666667
1	53	Italian	Italy	Socio-Scientific Issues	11	1	1	2	3	2	3	1	1	1	0	0	0	0	1	0	1	1	1	1	0.5	2	Text_and_illustrations	FALSE	1	0	1	3	0	0	1	0	0	1	6	1.75
1	66	Italian	Italy	Socio-Scientific Issues	1	1	1	4	1	2	3	1	2	1	0	0	0	1	1	1	1	0	1	1	0.5	1	Text_and_illustrations	FALSE	3	0	1	1	0	0	0	1	0	3	6	2.25
1	5	Japanese	Japan	Canonical Scientific Issues	10	1	1	1	1	2	3	2	3	2	0	0	0	0	1	0	0	0	0	1	0.5	1	Text_and_illustrations	FALSE	1	2	1	0	0	0	1	0	0	3	5	1.33333333333333
1	59	Japanese	Japan	Socio-Scientific Issues	10	1	1	1	1	2	3	2	3	2	0	0	0	1	1	0	1	0	0	1	0.5	1	Text_and_illustrations	FALSE	2	2	1	0	0	0	0	0	0	4	5	1.16666666666667
1	66	Japanese	Japan	Socio-Scientific Issues	4	1	1	1	1	2	3	1	2	2	0	0	0	0	1	0	0	0	0	1	0.5	1	Text_and_illustrations	FALSE	1	1	1	0	0	0	0	0	0	2	3	0.833333333333333
1	5	Swahili	Kenya	Canonical Scientific Issues	12	1	1	4	3	2	3	2	3	2	0	0	1	0	1	1	1	0	0	2	1	2	Text_and_illustrations	FALSE	2	2	1	1	0	0	2	1	0	4	9	3.08333333333333
1	6	Swahili	Kenya	Canonical Scientific Issues	1	1	1	1	1	2	3	1	1	2	0	0	1	0	1	1	0	0	0	1	0.5	2	Text_and_illustrations	FALSE	2	1	1	0	0	0	0	0	0	3	4	1
1	48	Swahili	Kenya	Novel Science and Technology Issues	9	1	1	4	3	2	3	2	3	2	0	0	1	0	1	1	1	0	0	2	1	2	Text_and_illustrations	FALSE	2	2	1	1	0	0	2	1	0	4	9	3.08333333333333
1	39	Korean	South Korea	Novel Science and Technology Issues	12	1	1	4	1	2	3	1	2	1	0	0	0	0	1	0	0	0	0	1	0.5	1	Text_and_illustrations	FALSE	1	0	1	0	0	0	0	1	0	1	3	1.66666666666667
1	53	Korean	South Korea	Socio-Scientific Issues	10	1	1	3	1	2	3	1	2	2	0	0	0	0	1	0	0	0	0	1	0.5	2	Text_and_illustrations	FALSE	1	1	1	0	0	0	0	0	0	2	3	0.833333333333333
1	58	Korean	South Korea	Socio-Scientific Issues	2	1	1	4	3	2	3	1	2	2	0	0	0	0	0	0	0	0	1	1	0.5	1	Text_and_illustrations	FALSE	0	1	1	2	0	0	0	1	0	1	5	2.16666666666667
1	59	Korean	South Korea	Socio-Scientific Issues	7	1	1	1	1	2	3	2	3	2	0	0	0	1	0	0	0	0	0	2	1	2	Text_and_illustrations	FALSE	1	2	1	0	0	0	1	0	0	3	5	1.33333333333333
1	59	Spanish	Mexico	Socio-Scientific Issues	15	1	1	4	3	2	3	2	3	2	0	0	0	0	1	0	1	0	1	2	1	2	Text_and_illustrations	FALSE	1	2	1	2	0	0	2	1	0	3	9	3.16666666666667
1	65	Russian	Russia	Socio-Scientific Issues	9	1	1	4	2	2	3	1	2	2	0	0	1	0	0	1	0	0	0	2	1	2	Text_and_illustrations	FALSE	1	1	1	0	0	0	2	1	0	2	6	2.5
1	8	Turkish	Turkey	Canonical Scientific Issues	1	1	1	4	1	2	3	1	2	1	0	0	0	1	1	1	1	1	1	2	1	2	Text_and_illustrations	FALSE	3	0	1	2	0	0	2	1	0	3	9	3.16666666666667
1	45	Turkish	Turkey	Novel Science and Technology Issues	5	1	1	3	2	2	3	2	3	2	0	0	0	0	1	1	1	0	0	1	0.5	1	Text_and_illustrations	FALSE	2	2	1	0	0	0	0	0	0	4	5	1.16666666666667
1	54	Turkish	Turkey	Socio-Scientific Issues	1	1	1	4	2	2	3	2	3	2	0	0	0	0	1	0	1	0	1	2	1	2	Text_and_illustrations	FALSE	1	2	1	1	0	0	2	1	0	3	8	2.91666666666667
1	54	Turkish	Turkey	Socio-Scientific Issues	2	1	1	4	1	2	3	2	3	2	0	0	0	1	0	1	1	1	1	2	1	0	Text_and_illustrations	FALSE	2	2	1	2	0	0	2	1	0	4	10	3.33333333333333
1	54	Turkish	Turkey	Socio-Scientific Issues	3	1	1	4	1	2	3	2	3	2	0	0	0	1	0	1	1	1	1	2	1	0	Text_and_illustrations	FALSE	2	2	1	2	0	0	2	1	0	4	10	3.33333333333333
1	58	Turkish	Turkey	Socio-Scientific Issues	1	1	1	4	3	2	3	2	3	2	0	0	1	0	1	1	1	0	0	2	1	1	Text_and_illustrations	FALSE	2	2	1	1	0	0	2	1	0	4	9	3.08333333333333
1	58	Turkish	Turkey	Socio-Scientific Issues	2	1	1	4	3	2	3	2	3	2	0	0	0	0	1	1	1	0	1	2	1	1	Text_and_illustrations	FALSE	2	2	1	2	0	0	2	1	0	4	10	3.33333333333333
1	59	Turkish	Turkey	Socio-Scientific Issues	18	1	1	4	1	2	3	2	3	2	0	0	0	0	1	1	1	0	1	2	1	2	Text_and_illustrations	FALSE	2	2	1	1	0	0	2	1	0	4	9	3.08333333333333
1	58	Turkish	Turkey	Socio-Scientific Issues	3	1	1	4	3	2	3	1	1	2	0	0	1	0	0	1	1	0	0	2	1	1	Text_and_illustrations	FALSE	1	1	1	1	0	0	2	1	0	2	7	2.75
1	29	Turkish	Turkey	Canonical Scientific Issues	8	1	1	3	3	2	3	1	2	2	0	0	1	0	1	1	1	1	0	2	1	0	Text_and_illustrations	FALSE	2	1	1	2	0	0	2	0	0	3	8	2.16666666666667
1	35	Turkish	Turkey	Canonical Scientific Issues	13	1	1	4	2	2	3	2	3	2	0	0	1	0	1	1	1	1	0	1	0.5	1	Text_and_illustrations	FALSE	2	2	1	1	0	0	0	1	0	4	7	2.41666666666667
1	43	Turkish	Turkey	Novel Science and Technology Issues	4	1	1	4	2	2	3	1	2	1	0	0	1	0	1	1	1	1	0	2	1	2	Text_and_illustrations	FALSE	2	0	1	1	0	0	2	1	0	2	7	2.75
1	45	Turkish	Turkey	Novel Science and Technology Issues	3	1	1	4	1	2	3	1	2	2	0	0	0	0	1	0	1	1	0	1	0.5	2	Text_and_illustrations	FALSE	1	1	1	1	0	0	0	1	0	2	5	2.08333333333333
1	46	Turkish	Turkey	Novel Science and Technology Issues	4	1	1	4	3	2	3	1	2	2	0	0	0	0	1	1	0	1	0	2	1	2	Text_and_illustrations	FALSE	2	1	1	2	0	0	2	1	0	3	9	3.16666666666667
1	49	Turkish	Turkey	Novel Science and Technology Issues	5	1	1	4	2	2	3	1	2	2	0	0	1	0	1	1	1	1	1	1	0.5	1	Text_and_illustrations	FALSE	2	1	1	2	0	0	0	1	0	3	7	2.5
1	49	Turkish	Turkey	Novel Science and Technology Issues	6	1	1	4	3	2	3	1	2	2	0	0	1	1	1	1	1	1	1	1	0.5	2	Text_and_illustrations	FALSE	3	1	1	3	0	0	1	1	0	4	10	3.25
1	52	Turkish	Turkey	Novel Science and Technology Issues	4	1	1	4	3	2	3	1	2	2	0	0	1	0	1	1	1	1	1	2	1	2	Text_and_illustrations	FALSE	2	1	1	3	0	0	2	1	0	3	10	3.41666666666667
1	38	Turkish	Turkey	Canonical Scientific Issues	2	1	1	4	3	2	3	1	2	2	0	0	1	0	1	1	1	1	0	2	1	2	Text_and_illustrations	FALSE	2	1	1	2	0	0	2	1	0	3	9	3.16666666666667
1	38	Turkish	Turkey	Canonical Scientific Issues	3	1	1	2	3	2	3	1	2	2	0	0	1	0	0	1	1	1	0	1	0.5	2	Text_and_illustrations	FALSE	1	1	1	2	0	0	1	0	0	2	6	1.66666666666667
1	53	Turkish	Turkey	Socio-Scientific Issues	3	1	4	4	1	0	0	0	0	2	0	0	0	0	1	1	1	0	0	2	1	2	Text_and_illustrations	FALSE	2	1	0	0	0	0	2	1	0	3	6	2.16666666666667
1	6	Taiwanese	Taiwan	Canonical Scientific Issues	5	1	1	2	2	2	3	1	2	2	0	0	1	0	0	1	0	1	1	1	0.5	1	Text_and_illustrations	FALSE	1	1	1	2	0	0	1	0	0	2	6	1.66666666666667
1	20	Taiwanese	Taiwan	Canonical Scientific Issues	3	1	1	1	1	2	3	1	2	2	0	0	1	0	0	0	1	1	0	1	0.5	1	Text_and_illustrations	FALSE	0	1	1	1	0	0	0	0	0	1	3	0.916666666666667
1	28	Taiwanese	Taiwan	Canonical Scientific Issues	10	1	1	1	1	2	3	2	3	2	0	0	0	0	0	0	1	0	1	2	1	1	Text_and_illustrations	FALSE	0	2	1	1	0	0	2	0	0	2	6	1.75
1	35	Taiwanese	Taiwan	Canonical Scientific Issues	7	1	1	4	1	2	3	1	2	2	0	0	0	0	0	0	1	0	1	1	0.5	1	Text_and_illustrations	FALSE	0	1	1	1	0	0	1	1	0	1	5	2.25
1	43	Taiwanese	Taiwan	Novel Science and Technology Issues	4	1	1	1	1	2	3	1	2	2	1	0	0	0	0	0	0	0	0	1	0.5	1	Text_and_illustrations	FALSE	0	1	1	0	0	0	0	0	0	1	2	0.666666666666667
1	46	Taiwanese	Taiwan	Novel Science and Technology Issues	3	1	1	1	1	2	3	2	3	2	0	0	0	0	0	1	0	0	1	1	0.5	2	Text_and_illustrations	FALSE	1	2	1	1	0	0	1	0	0	3	6	1.58333333333333
1	49	Taiwanese	Taiwan	Novel Science and Technology Issues	12	1	1	1	1	2	3	1	2	2	0	0	0	0	0	0	1	0	0	1	0.5	1	Text_and_illustrations	FALSE	0	1	1	0	0	0	0	0	0	1	2	0.666666666666667
1	52	Taiwanese	Taiwan	Novel Science and Technology Issues	3	1	1	1	1	2	3	1	1	2	1	0	0	0	0	0	0	0	0	1	0.5	1	Text_and_illustrations	FALSE	0	1	1	0	0	0	0	0	0	1	2	0.666666666666667
1	58	Taiwanese	Taiwan	Socio-Scientific Issues	4	1	1	3	1	2	3	1	2	2	0	0	0	0	1	1	1	0	1	1	0.5	1	Text_and_illustrations	FALSE	2	1	1	1	0	0	1	0	0	3	6	1.58333333333333
1	59	Taiwanese	Taiwan	Socio-Scientific Issues	4	1	1	1	1	2	3	2	3	2	0	0	0	0	0	0	1	0	0	1	0.5	1	Text_and_illustrations	FALSE	0	2	1	0	0	0	1	0	0	2	4	1.16666666666667
1	59	Taiwanese	Taiwan	Socio-Scientific Issues	5	1	1	3	1	2	3	1	2	2	0	0	0	0	1	1	1	0	1	1	0.5	1	Text_and_illustrations	FALSE	2	1	1	1	0	0	1	0	0	3	6	1.58333333333333
1	66	Taiwanese	Taiwan	Socio-Scientific Issues	4	1	1	4	2	2	3	1	1	2	0	0	0	0	0	1	0	0	0	1	0.5	1	Text_and_illustrations	FALSE	1	1	1	0	0	0	1	1	0	2	5	2.16666666666667
1	8	Swahili	Tanzania	Canonical Scientific Issues	9	1	1	1	1	2	3	1	1	1	0	0	1	0	1	1	1	0	1	1	0.5	2	Text_and_illustrations	FALSE	2	0	1	1	0	0	1	0	0	2	5	1.41666666666667
1	16	Swahili	Tanzania	Canonical Scientific Issues	9	1	4	4	1	0	0	0	0	2	0	0	1	0	1	1	0	0	0	2	1	2	Text_and_illustrations	FALSE	2	1	0	0	0	0	2	1	0	3	6	2.16666666666667
1	66	Swahili	Tanzania	Socio-Scientific Issues	4	1	1	1	2	2	3	1	1	1	0	0	0	0	1	0	0	0	0	1	0.5	2	Text_and_illustrations	FALSE	1	0	1	0	0	0	0	0	0	1	2	0.666666666666667
1	59	Ukrainian	Ukraine	Socio-Scientific Issues	3	1	1	4	1	2	3	1	1	1	0	0	0	0	1	0	0	0	0	2	1	2	Text_and_illustrations	FALSE	1	0	1	0	0	0	2	1	0	1	5	2.33333333333333
1	59	Ukrainian	Ukraine	Socio-Scientific Issues	17	1	1	4	1	2	3	1	1	1	0	0	0	0	1	0	0	0	1	1	0.5	2	Text_and_illustrations	FALSE	1	0	1	1	0	0	1	1	0	1	5	2.25
1	59	Ukrainian	Ukraine	Socio-Scientific Issues	1	1	1	4	1	2	3	1	2	1	0	0	0	1	1	0	1	0	0	2	1	2	Text_and_illustrations	FALSE	2	0	1	0	0	0	2	1	0	2	6	2.5
1	59	Ukrainian	Ukraine	Socio-Scientific Issues	2	1	1	4	1	2	3	1	2	1	0	0	0	1	1	0	1	0	0	1	0.5	1	Text_and_illustrations	FALSE	2	0	1	0	0	0	1	1	0	2	5	2.16666666666667
1	12	English	United States	Canonical Scientific Issues	12	1	1	4	3	2	2	2	3	2	0	0	1	0	1	0	0	0	0	0	0	0	Text_and_illustrations	FALSE	1	2	2	1	0	0	1	1	0	3	8	3.08333333333333
1	12	English	United States	Canonical Scientific Issues	3	1	1	1	1	2	3	1	1	1	0	0	1	0	1	1	0	0	0	0	0	0	Text_and_illustrations	FALSE	2	0	1	0	0	0	1	0	0	2	4	1.16666666666667
1	12	English	United States	Canonical Scientific Issues	5	3	1	4	3	2	3	2	3	2	0	0	0	0	1	0	0	0	0	2	1	1	Text_and_illustrations	FALSE	1	2	1	1	0	0	3	1	0	3	9	3.25
